-0,003051;0,000251;0,728748;2,885045;2,579765;1,989162;0,000119;-0,000011;0,000029;-0,013174
-0,003055;-0,001725;0,728492;2,904465;2,597211;2,032847;0,000118;0,000064;0,000048;-0,012990
-0,002840;-0,003441;0,728302;2,923755;2,613789;2,075923;0,000109;0,000128;0,000061;-0,012809
-0,002438;-0,004797;0,728185;2,942663;2,629381;2,118396;0,000092;0,000178;0,000070;-0,012630
-0,001895;-0,005725;0,728145;2,960980;2,643948;2,160277;0,000070;0,000212;0,000072;-0,012454
-0,001260;-0,006194;0,728178;2,978555;2,657522;2,201573;0,000045;0,000227;0,000070;-0,012280
-0,000587;-0,006206;0,728278;2,995296;2,670201;2,242292;0,000019;0,000226;0,000062;-0,012109
0,000073;-0,005798;0,728430;3,011176;2,682136;2,282443;-0,000007;0,000208;0,000051;-0,011940
0,000674;-0,005033;0,728621;3,026230;2,693515;2,322033;-0,000029;0,000177;0,000036;-0,011773
0,001177;-0,003993;0,728834;3,040543;2,704548;2,361070;-0,000048;0,000136;0,000020;-0,011609
0,001554;-0,002775;0,729052;3,054244;2,715449;2,399562;-0,000062;0,000088;0,000004;-0,011447
0,001789;-0,001479;0,729258;3,067493;2,726421;2,437517;-0,000071;0,000038;-0,000011;-0,011288
0,001876;-0,000204;0,729439;3,080465;2,737643;2,474941;-0,000073;-0,000010;-0,000024;-0,011130
0,001821;0,000962;0,729583;3,093338;2,749259;2,511843;-0,000070;-0,000054;-0,000034;-0,010975
0,001640;0,001943;0,729684;3,106279;2,761371;2,548230;-0,000062;-0,000091;-0,000041;-0,010822
0,001357;0,002686;0,729737;3,119435;2,774033;2,584109;-0,000051;-0,000118;-0,000045;-0,010671
0,000999;0,003156;0,729742;3,132922;2,787254;2,619486;-0,000037;-0,000135;-0,000045;-0,010522
0,000599;0,003343;0,729702;3,146820;2,800999;2,654370;-0,000021;-0,000140;-0,000042;-0,010375
0,000189;0,003256;0,729624;3,161171;2,815196;2,688766;-0,000005;-0,000136;-0,000036;-0,010230
-0,000201;0,002922;0,729516;3,175976;2,829745;2,722682;0,000010;-0,000122;-0,000028;-0,010088
-0,000545;0,002386;0,729389;3,191204;2,844524;2,756124;0,000023;-0,000100;-0,000019;-0,009947
-0,000821;0,001702;0,729252;3,206791;2,859403;2,789099;0,000033;-0,000073;-0,000009;-0,009808
-0,001016;0,000931;0,729116;3,222648;2,874253;2,821614;0,000040;-0,000043;0,000001;-0,009671
-0,001122;0,000135;0,728992;3,238674;2,888955;2,853674;0,000044;-0,000013;0,000010;-0,009537
-0,001138;-0,000628;0,728886;3,254758;2,903406;2,885287;0,000044;0,000016;0,000018;-0,009404
-0,001072;-0,001307;0,728805;3,270791;2,917528;2,916458;0,000041;0,000042;0,000024;-0,009272
-0,000934;-0,001859;0,728753;3,286676;2,931270;2,947194;0,000035;0,000063;0,000027;-0,009143
-0,000740;-0,002255;0,728732;3,302328;2,944609;2,977501;0,000028;0,000077;0,000029;-0,009015
-0,000510;-0,002480;0,728740;3,317683;2,957549;3,007384;0,000018;0,000085;0,000028;-0,008890
-0,000261;-0,002531;0,728775;3,332701;2,970121;3,036850;0,000009;0,000086;0,000025;-0,008766
-0,000014;-0,002419;0,728832;3,347367;2,982375;3,065904;-0,000001;0,000081;0,000021;-0,008643
0,000213;-0,002165;0,728906;3,361687;2,994379;3,094552;-0,000010;0,000070;0,000015;-0,008523
0,000407;-0,001797;0,728989;3,375690;3,006209;3,122800;-0,000017;0,000056;0,000009;-0,008404
0,000555;-0,001352;0,729076;3,389421;3,017944;3,150654;-0,000022;0,000038;0,000003;-0,008287
0,000652;-0,000868;0,729159;3,402940;3,029663;3,178118;-0,000026;0,000020;-0,000003;-0,008171
0,000694;-0,000381;0,729232;3,416311;3,041434;3,205199;-0,000027;0,000001;-0,000009;-0,008057
0,000682;0,000074;0,729292;3,429603;3,053315;3,231901;-0,000026;-0,000016;-0,000013;-0,007945
0,000623;0,000466;0,729335;3,442881;3,065349;3,258231;-0,000024;-0,000031;-0,000016;-0,007834
0,000524;0,000773;0,729360;3,456203;3,077562;3,284192;-0,000020;-0,000042;-0,000018;-0,007725
0,000395;0,000981;0,729365;3,469617;3,089960;3,309791;-0,000015;-0,000049;-0,000018;-0,007617
0,000249;0,001081;0,729352;3,483157;3,102535;3,335032;-0,000009;-0,000053;-0,000017;-0,007511
0,000096;0,001077;0,729323;3,496843;3,115265;3,359921;-0,000003;-0,000052;-0,000015;-0,007406
-0,000050;0,000976;0,729282;3,510678;3,128115;3,384462;0,000003;-0,000048;-0,000012;-0,007303
-0,000181;0,000794;0,729232;3,524654;3,141041;3,408660;0,000008;-0,000040;-0,000008;-0,007201
-0,000289;0,000550;0,729178;3,538748;3,153997;3,432519;0,000012;-0,000031;-0,000004;-0,007100
-0,000366;0,000266;0,729124;3,552930;3,166932;3,456046;0,000015;-0,000020;-0,000000;-0,007001
-0,000411;-0,000033;0,729073;3,567162;3,179803;3,479243;0,000016;-0,000008;0,000003;-0,006904
-0,000423;-0,000326;0,729029;3,581402;3,192568;3,502117;0,000016;0,000003;0,000007;-0,006807
-0,000404;-0,000592;0,728995;3,595608;3,205196;3,524671;0,000016;0,000013;0,000009;-0,006712
-0,000357;-0,000814;0,728972;3,609742;3,217665;3,546909;0,000014;0,000022;0,000011;-0,006619
-0,000288;-0,000980;0,728962;3,623771;3,229964;3,568837;0,000011;0,000028;0,000011;-0,006526
-0,000205;-0,001083;0,728963;3,637667;3,242092;3,590459;0,000007;0,000031;0,000011;-0,006435
-0,000113;-0,001120;0,728975;3,651415;3,254057;3,611778;0,000004;0,000033;0,000010;-0,006345
-0,000021;-0,001094;0,728996;3,665005;3,265876;3,632800;0,000000;0,000031;0,000009;-0,006257
0,000065;-0,001011;0,729024;3,678438;3,277572;3,653527;-0,000003;0,000028;0,000007;-0,006170
0,000139;-0,000883;0,729057;3,691723;3,289175;3,673965;-0,000006;0,000023;0,000004;-0,006084
0,000198;-0,000722;0,729091;3,704877;3,300712;3,694117;-0,000008;0,000016;0,000002;-0,005999
0,000237;-0,000541;0,729124;3,717920;3,312214;3,713988;-0,000009;0,000009;-0,000001;-0,005915
0,000256;-0,000356;0,729154;3,730877;3,323707;3,733581;-0,000010;0,000002;-0,000003;-0,005833
0,000255;-0,000179;0,729179;3,743774;3,335214;3,752900;-0,000010;-0,000004;-0,000005;-0,005751
0,000236;-0,000023;0,729197;3,756637;3,346753;3,771948;-0,000009;-0,000010;-0,000006;-0,005671
0,000201;0,000102;0,729208;3,769488;3,358335;3,790731;-0,000008;-0,000015;-0,000007;-0,005592
0,000155;0,000192;0,729211;3,782347;3,369964;3,809251;-0,000006;-0,000018;-0,000007;-0,005514
0,000102;0,000242;0,729207;3,795228;3,381640;3,827512;-0,000004;-0,000020;-0,000007;-0,005437
0,000046;0,000251;0,729197;3,808141;3,393356;3,845518;-0,000001;-0,000020;-0,000006;-0,005361
-0,000009;0,000223;0,729181;3,821087;3,405099;3,863272;0,000001;-0,000019;-0,000005;-0,005286
-0,000059;0,000163;0,729162;3,834065;3,416855;3,880778;0,000003;-0,000016;-0,000004;-0,005213
-0,000101;0,000077;0,729140;3,847067;3,428606;3,898039;0,000004;-0,000013;-0,000002;-0,005140
-0,000132;-0,000026;0,729118;3,860084;3,440333;3,915059;0,000005;-0,000009;-0,000000;-0,005068
-0,000150;-0,000138;0,729098;3,873100;3,452021;3,931841;0,000006;-0,000004;0,000001;-0,004997
-0,000157;-0,000249;0,729080;3,886100;3,463653;3,948388;0,000006;0,000000;0,000002;-0,004928
-0,000152;-0,000352;0,729065;3,899069;3,475216;3,964704;0,000006;0,000004;0,000003;-0,004859
-0,000136;-0,000441;0,729055;3,911992;3,486702;3,980792;0,000005;0,000007;0,000004;-0,004791
-0,000112;-0,000509;0,729050;3,924854;3,498104;3,996654;0,000004;0,000010;0,000005;-0,004724
-0,000081;-0,000554;0,729050;3,937646;3,509422;4,012295;0,000003;0,000012;0,000004;-0,004658
-0,000048;-0,000575;0,729053;3,950360;3,520659;4,027717;0,000002;0,000012;0,000004;-0,004593
-0,000014;-0,000571;0,729061;3,962992;3,531818;4,042924;0,000000;0,000012;0,000004;-0,004529
0,000019;-0,000545;0,729072;3,975542;3,542910;4,057918;-0,000001;0,000011;0,000003;-0,004466
0,000047;-0,000500;0,729084;3,988012;3,553943;4,072702;-0,000002;0,000009;0,000002;-0,004404
0,000070;-0,000442;0,729098;4,000408;3,564929;4,087279;-0,000003;0,000007;0,000001;-0,004342
0,000086;-0,000375;0,729111;4,012738;3,575878;4,101652;-0,000003;0,000004;-0,000000;-0,004282
0,000094;-0,000305;0,729123;4,025011;3,586801;4,115825;-0,000004;0,000002;-0,000001;-0,004222
0,000095;-0,000236;0,729133;4,037237;3,597708;4,129799;-0,000004;-0,000001;-0,000002;-0,004163
0,000089;-0,000175;0,729141;4,049426;3,608605;4,143577;-0,000003;-0,000003;-0,000002;-0,004105
0,000077;-0,000123;0,729146;4,061586;3,619497;4,157163;-0,000003;-0,000005;-0,000003;-0,004048
0,000061;-0,000085;0,729148;4,073726;3,630387;4,170559;-0,000002;-0,000007;-0,000003;-0,003991
0,000041;-0,000062;0,729146;4,085852;3,641275;4,183767;-0,000001;-0,000007;-0,000003;-0,003936
0,000021;-0,000053;0,729142;4,097967;3,652159;4,196791;-0,000001;-0,000008;-0,000002;-0,003881
0,000000;-0,000060;0,729136;4,110073;3,663035;4,209632;0,000000;-0,000007;-0,000002;-0,003827
-0,000019;-0,000079;0,729129;4,122170;3,673898;4,222293;0,000001;-0,000006;-0,000001;-0,003773
-0,000035;-0,000108;0,729120;4,134256;3,684742;4,234778;0,000001;-0,000005;-0,000001;-0,003721
-0,000047;-0,000145;0,729112;4,146328;3,695559;4,247088;0,000002;-0,000004;-0,000000;-0,003669
-0,000055;-0,000186;0,729103;4,158379;3,706344;4,259225;0,000002;-0,000002;0,000000;-0,003618
-0,000058;-0,000228;0,729096;4,170404;3,717091;4,271193;0,000002;-0,000000;0,000001;-0,003567
-0,000057;-0,000268;0,729090;4,182398;3,727794;4,282993;0,000002;0,000001;0,000001;-0,003517
-0,000052;-0,000303;0,729085;4,194354;3,738450;4,294628;0,000002;0,000002;0,000002;-0,003468
-0,000043;-0,000330;0,729083;4,206267;3,749057;4,306100;0,000002;0,000004;0,000002;-0,003420
-0,000032;-0,000350;0,729082;4,218134;3,759613;4,317411;0,000001;0,000004;0,000002;-0,003372
-0,000020;-0,000359;0,729083;4,229950;3,770119;4,328565;0,000001;0,000005;0,000002;-0,003325
-0,000007;-0,000360;0,729086;4,241715;3,780577;4,339562;0,000000;0,000005;0,000001;-0,003279
0,000005;-0,000352;0,729090;4,253427;3,790990;4,350405;-0,000000;0,000004;0,000001;-0,003233
0,000016;-0,000337;0,729095;4,265088;3,801361;4,361096;-0,000001;0,000004;0,000001;-0,003188
0,000025;-0,000315;0,729100;4,276700;3,811695;4,371637;-0,000001;0,000003;0,000000;-0,003143
0,000031;-0,000291;0,729105;4,288265;3,821995;4,382031;-0,000001;0,000002;-0,000000;-0,003100
0,000035;-0,000264;0,729110;4,299787;3,832266;4,392280;-0,000001;0,000001;-0,000000;-0,003056
0,000035;-0,000237;0,729114;4,311269;3,842512;4,402385;-0,000001;-0,000000;-0,000001;-0,003014
0,000034;-0,000213;0,729117;4,322716;3,852734;4,412348;-0,000001;-0,000001;-0,000001;-0,002972
0,000030;-0,000192;0,729119;4,334131;3,862936;4,422172;-0,000001;-0,000002;-0,000001;-0,002930
0,000024;-0,000175;0,729120;4,345517;3,873118;4,431858;-0,000001;-0,000002;-0,000001;-0,002889
0,000017;-0,000164;0,729120;4,356878;3,883281;4,441409;-0,000001;-0,000003;-0,000001;-0,002849
0,000009;-0,000159;0,729118;4,368213;3,893425;4,450826;-0,000000;-0,000003;-0,000001;-0,002809
0,000001;-0,000160;0,729116;4,379525;3,903548;4,460111;-0,000000;-0,000003;-0,000001;-0,002770
-0,000006;-0,000165;0,729113;4,390814;3,913648;4,469266;0,000000;-0,000003;-0,000001;-0,002731
-0,000012;-0,000175;0,729110;4,402078;3,923724;4,478292;0,000000;-0,000002;-0,000000;-0,002693
-0,000017;-0,000188;0,729106;4,413317;3,933773;4,487192;0,000001;-0,000002;-0,000000;-0,002656
-0,000020;-0,000203;0,729102;4,424530;3,943792;4,495968;0,000001;-0,000001;0,000000;-0,002619
-0,000021;-0,000218;0,729099;4,435713;3,953780;4,504620;0,000001;-0,000000;0,000000;-0,002582
-0,000021;-0,000233;0,729097;4,446864;3,963734;4,513151;0,000001;0,000000;0,000000;-0,002546
-0,000020;-0,000246;0,729095;4,457983;3,973653;4,521563;0,000001;0,000001;0,000001;-0,002511
-0,000017;-0,000257;0,729094;4,469066;3,983536;4,529857;0,000001;0,000001;0,000001;-0,002476
-0,000013;-0,000265;0,729093;4,480111;3,993382;4,538034;0,000000;0,000002;0,000001;-0,002441
-0,000008;-0,000269;0,729093;4,491119;4,003192;4,546097;0,000000;0,000002;0,000001;-0,002407
-0,000003;-0,000270;0,729094;4,502087;4,012966;4,554047;0,000000;0,000002;0,000001;-0,002373
0,000001;-0,000268;0,729096;4,513016;4,022706;4,561886;-0,000000;0,000002;0,000000;-0,002340
0,000005;-0,000262;0,729098;4,523906;4,032412;4,569614;-0,000000;0,000001;0,000000;-0,002308
0,000009;-0,000254;0,729100;4,534757;4,042086;4,577234;-0,000000;0,000001;0,000000;-0,002276
0,000011;-0,000245;0,729102;4,545572;4,051729;4,584748;-0,000000;0,000001;0,000000;-0,002244
0,000013;-0,000234;0,729103;4,556350;4,061344;4,592156;-0,000000;0,000000;-0,000000;-0,002212
0,000013;-0,000224;0,729105;4,567094;4,070932;4,599460;-0,000001;0,000000;-0,000000;-0,002182
0,000013;-0,000214;0,729106;4,577805;4,080493;4,606661;-0,000000;-0,000000;-0,000000;-0,002151
0,000011;-0,000205;0,729107;4,588484;4,090030;4,613762;-0,000000;-0,000001;-0,000000;-0,002121
0,000009;-0,000198;0,729107;4,599133;4,099542;4,620763;-0,000000;-0,000001;-0,000000;-0,002092
0,000007;-0,000193;0,729107;4,609753;4,109029;4,627666;-0,000000;-0,000001;-0,000000;-0,002062
0,000004;-0,000190;0,729107;4,620344;4,118493;4,634472;-0,000000;-0,000001;-0,000000;-0,002034
0,000001;-0,000189;0,729106;4,630908;4,127931;4,641182;-0,000000;-0,000001;-0,000000;-0,002005
-0,000002;-0,000191;0,729104;4,641444;4,137345;4,647799;0,000000;-0,000001;-0,000000;-0,001977
-0,000004;-0,000193;0,729103;4,651953;4,146732;4,654322;0,000000;-0,000001;-0,000000;-0,001950
-0,000006;-0,000198;0,729102;4,662433;4,156093;4,660754;0,000000;-0,000001;-0,000000;-0,001922
-0,000007;-0,000203;0,729100;4,672884;4,165427;4,667096;0,000000;-0,000000;0,000000;-0,001896
-0,000008;-0,000208;0,729099;4,683306;4,174732;4,673349;0,000000;-0,000000;0,000000;-0,001869
-0,000008;-0,000213;0,729098;4,693698;4,184008;4,679514;0,000000;0,000000;0,000000;-0,001843
-0,000007;-0,000218;0,729097;4,704059;4,193254;4,685592;0,000000;0,000000;0,000000;-0,001817
-0,000006;-0,000222;0,729096;4,714388;4,202470;4,691585;0,000000;0,000000;0,000000;-0,001792
-0,000005;-0,000225;0,729096;4,724685;4,211656;4,697494;0,000000;0,000001;0,000000;-0,001767
-0,000003;-0,000227;0,729096;4,734950;4,220812;4,703320;0,000000;0,000001;0,000000;-0,001742
-0,000002;-0,000227;0,729096;4,745181;4,229939;4,709064;0,000000;0,000001;0,000000;-0,001718
0,000000;-0,000226;0,729096;4,755379;4,239035;4,714727;-0,000000;0,000001;0,000000;-0,001694
0,000002;-0,000224;0,729097;4,765544;4,248103;4,720311;-0,000000;0,000001;0,000000;-0,001671
0,000003;-0,000221;0,729098;4,775676;4,257142;4,725817;-0,000000;0,000000;0,000000;-0,001647
0,000004;-0,000217;0,729099;4,785776;4,266153;4,731245;-0,000000;0,000000;0,000000;-0,001624
0,000005;-0,000213;0,729099;4,795844;4,275138;4,736597;-0,000000;0,000000;-0,000000;-0,001602
0,000005;-0,000208;0,729100;4,805881;4,284095;4,741873;-0,000000;0,000000;-0,000000;-0,001579
0,000005;-0,000204;0,729100;4,815888;4,293027;4,747076;-0,000000;-0,000000;-0,000000;-0,001557
0,000004;-0,000200;0,729101;4,825864;4,301933;4,752205;-0,000000;-0,000000;-0,000000;-0,001535
0,000004;-0,000197;0,729101;4,835811;4,310814;4,757263;-0,000000;-0,000000;-0,000000;-0,001514
0,000003;-0,000195;0,729101;4,845730;4,319670;4,762249;-0,000000;-0,000000;-0,000000;-0,001493
0,000002;-0,000193;0,729100;4,855620;4,328501;4,767165;-0,000000;-0,000000;-0,000000;-0,001472
0,000001;-0,000192;0,729100;4,865482;4,337307;4,772012;-0,000000;-0,000000;-0,000000;-0,001452
-0,000000;-0,000192;0,729099;4,875315;4,346088;4,776791;0,000000;-0,000000;-0,000000;-0,001431
-0,000001;-0,000193;0,729099;4,885121;4,354843;4,781502;0,000000;-0,000000;-0,000000;-0,001411
-0,000002;-0,000194;0,729098;4,894898;4,363573;4,786148;0,000000;-0,000000;-0,000000;-0,001392
-0,000003;-0,000195;0,729097;4,904648;4,372277;4,790728;0,000000;-0,000000;0,000000;-0,001372
-0,000003;-0,000197;0,729097;4,914369;4,380954;4,795243;0,000000;-0,000000;0,000000;-0,001353
-0,000003;-0,000199;0,729096;4,924061;4,389606;4,799695;0,000000;-0,000000;0,000000;-0,001334
-0,000003;-0,000200;0,729096;4,933724;4,398230;4,804084;0,000000;0,000000;0,000000;-0,001316
-0,000002;-0,000201;0,729095;4,943358;4,406828;4,808412;0,000000;0,000000;0,000000;-0,001297
-0,000002;-0,000202;0,729095;4,952963;4,415400;4,812679;0,000000;0,000000;0,000000;-0,001279
-0,000001;-0,000203;0,729095;4,962538;4,423944;4,816885;0,000000;0,000000;0,000000;-0,001261
-0,000001;-0,000203;0,729095;4,972084;4,432462;4,821033;0,000000;0,000000;0,000000;-0,001244
0,000000;-0,000202;0,729095;4,981600;4,440954;4,825122;-0,000000;0,000000;0,000000;-0,001226
0,000001;-0,000201;0,729095;4,991087;4,449419;4,829153;-0,000000;0,000000;0,000000;-0,001209
0,000001;-0,000199;0,729096;5,000544;4,457859;4,833128;-0,000000;0,000000;0,000000;-0,001192
0,000002;-0,000198;0,729096;5,009973;4,466273;4,837047;-0,000000;0,000000;0,000000;-0,001176
0,000002;-0,000196;0,729096;5,019372;4,474662;4,840910;-0,000000;0,000000;-0,000000;-0,001159
0,000002;-0,000194;0,729096;5,028743;4,483025;4,844719;-0,000000;0,000000;-0,000000;-0,001143
0,000002;-0,000192;0,729096;5,038085;4,491364;4,848474;-0,000000;-0,000000;-0,000000;-0,001127
0,000002;-0,000190;0,729096;5,047400;4,499678;4,852177;-0,000000;-0,000000;-0,000000;-0,001111
0,000001;-0,000188;0,729096;5,056686;4,507968;4,855827;-0,000000;-0,000000;-0,000000;-0,001096
0,000001;-0,000187;0,729096;5,065945;4,516233;4,859426;-0,000000;-0,000000;-0,000000;-0,001081
0,000001;-0,000186;0,729096;5,075177;4,524474;4,862974;-0,000000;-0,000000;-0,000000;-0,001066
0,000000;-0,000185;0,729096;5,084382;4,532691;4,866472;-0,000000;-0,000000;-0,000000;-0,001051
-0,000000;-0,000185;0,729096;5,093559;4,540884;4,869921;0,000000;-0,000000;-0,000000;-0,001036
-0,000000;-0,000185;0,729095;5,102710;4,549053;4,873321;0,000000;-0,000000;-0,000000;-0,001022
-0,000001;-0,000185;0,729095;5,111833;4,557197;4,876673;0,000000;-0,000000;-0,000000;-0,001007
-0,000001;-0,000185;0,729095;5,120930;4,565317;4,879977;0,000000;-0,000000;-0,000000;-0,000993
-0,000001;-0,000185;0,729094;5,130000;4,573413;4,883236;0,000000;-0,000000;0,000000;-0,000979
-0,000001;-0,000185;0,729094;5,139042;4,581484;4,886448;0,000000;-0,000000;0,000000;-0,000966
-0,000001;-0,000186;0,729094;5,148058;4,589531;4,889614;0,000000;0,000000;0,000000;-0,000952
-0,000001;-0,000186;0,729094;5,157047;4,597554;4,892737;0,000000;0,000000;0,000000;-0,000939
-0,000001;-0,000186;0,729093;5,166008;4,605552;4,895815;0,000000;0,000000;0,000000;-0,000926
-0,000000;-0,000186;0,729093;5,174942;4,613526;4,898849;0,000000;0,000000;0,000000;-0,000913
-0,000000;-0,000186;0,729093;5,183850;4,621475;4,901841;0,000000;0,000000;0,000000;-0,000900
0,000000;-0,000185;0,729093;5,192730;4,629400;4,904790;0,000000;0,000000;0,000000;-0,000888
0,000000;-0,000184;0,729093;5,201583;4,637301;4,907698;-0,000000;0,000000;0,000000;-0,000875
0,000000;-0,000184;0,729093;5,210409;4,645179;4,910564;-0,000000;0,000000;0,000000;-0,000863
0,000001;-0,000183;0,729093;5,219209;4,653032;4,913390;-0,000000;0,000000;0,000000;-0,000851
0,000001;-0,000182;0,729093;5,227981;4,660862;4,916176;-0,000000;0,000000;-0,000000;-0,000839
0,000001;-0,000181;0,729093;5,236728;4,668669;4,918923;-0,000000;0,000000;-0,000000;-0,000827
0,000001;-0,000179;0,729093;5,245448;4,676452;4,921631;-0,000000;-0,000000;-0,000000;-0,000816
0,000001;-0,000178;0,729093;5,254141;4,684211;4,924301;-0,000000;-0,000000;-0,000000;-0,000805
0,000001;-0,000177;0,729093;5,262809;4,691948;4,926932;-0,000000;-0,000000;-0,000000;-0,000793
0,000000;-0,000177;0,729093;5,271451;4,699662;4,929527;-0,000000;-0,000000;-0,000000;-0,000782
0,000000;-0,000176;0,729093;5,280067;4,707352;4,932085;-0,000000;-0,000000;-0,000000;-0,000771
0,000000;-0,000175;0,729093;5,288657;4,715020;4,934606;-0,000000;-0,000000;-0,000000;-0,000761
0,000000;-0,000175;0,729093;5,297222;4,722665;4,937092;0,000000;-0,000000;-0,000000;-0,000750
-0,000000;-0,000174;0,729092;5,305761;4,730288;4,939543;0,000000;-0,000000;-0,000000;-0,000739
-0,000000;-0,000174;0,729092;5,314275;4,737887;4,941959;0,000000;-0,000000;-0,000000;-0,000729
-0,000000;-0,000174;0,729092;5,322763;4,745464;4,944340;0,000000;-0,000000;-0,000000;-0,000719
-0,000000;-0,000174;0,729092;5,331226;4,753018;4,946688;0,000000;-0,000000;0,000000;-0,000709
-0,000000;-0,000173;0,729092;5,339664;4,760549;4,949003;0,000000;-0,000000;0,000000;-0,000699
-0,000000;-0,000173;0,729091;5,348077;4,768058;4,951285;0,000000;0,000000;0,000000;-0,000689
-0,000000;-0,000173;0,729091;5,356464;4,775544;4,953534;0,000000;0,000000;0,000000;-0,000680
-0,000000;-0,000173;0,729091;5,364826;4,783007;4,955752;0,000000;0,000000;0,000000;-0,000670
-0,000000;-0,000172;0,729091;5,373163;4,790448;4,957938;0,000000;0,000000;0,000000;-0,000661
-0,000000;-0,000172;0,729091;5,381475;4,797867;4,960093;0,000000;0,000000;0,000000;-0,000652
0,000000;-0,000171;0,729091;5,389761;4,805263;4,962217;0,000000;0,000000;0,000000;-0,000643
0,000000;-0,000171;0,729091;5,398023;4,812636;4,964311;-0,000000;0,000000;0,000000;-0,000634
0,000000;-0,000170;0,729091;5,406259;4,819988;4,966376;-0,000000;0,000000;0,000000;-0,000625
0,000000;-0,000170;0,729091;5,414471;4,827317;4,968411;-0,000000;0,000000;0,000000;-0,000616
0,000000;-0,000169;0,729091;5,422658;4,834624;4,970417;-0,000000;0,000000;-0,000000;-0,000607
0,000000;-0,000168;0,729091;5,430821;4,841910;4,972395;-0,000000;0,000000;-0,000000;-0,000599
0,000000;-0,000168;0,729090;5,438959;4,849173;4,974345;-0,000000;0,000000;-0,000000;-0,000591
0,000000;-0,000167;0,729090;5,447072;4,856415;4,976267;-0,000000;-0,000000;-0,000000;-0,000582
0,000000;-0,000166;0,729090;5,455161;4,863635;4,978161;-0,000000;-0,000000;-0,000000;-0,000574
0,000000;-0,000166;0,729090;5,463226;4,870834;4,980029;-0,000000;-0,000000;-0,000000;-0,000566
0,000000;-0,000165;0,729090;5,471267;4,878010;4,981870;-0,000000;-0,000000;-0,000000;-0,000558
